"GEO_ID","NAME","B20017_001E","B20017_001M","B20017_002E","B20017_002M","B20017_003E","B20017_003M","B20017_004E","B20017_004M","B20017_005E","B20017_005M","B20017_006E","B20017_006M","B20017_007E","B20017_007M"
"id","Geographic Area Name","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Other (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Other (dollars)"
"1400000US72047530600","Census Tract 5306, Corozal Municipio, Puerto Rico","14736","4639","17861","6852","21029","5299","9858","5645","12083","8885","25433","8796","4833","1669"
"1400000US72049950500","Census Tract 9505, Culebra Municipio, Puerto Rico","15664","671","15731","1111","17278","1302","6507","614","15577","1132","16854","623","8290","519"
"1400000US72049990501","Census Tract 9905.01, Culebra Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72051540100","Census Tract 5401, Dorado Municipio, Puerto Rico","16727","1907","15498","2519","17182","1533","-","**","22581","3540","26875","5474","9429","6790"
"1400000US72051540200","Census Tract 5402, Dorado Municipio, Puerto Rico","21466","7129","30921","18478","33421","25547","28100","14020","18039","3080","20781","11807","10503","3316"
"1400000US72051540300","Census Tract 5403, Dorado Municipio, Puerto Rico","14696","1784","14471","3011","17621","2770","5596","1602","14894","2469","18452","2218","10057","4800"
"1400000US72051540400","Census Tract 5404, Dorado Municipio, Puerto Rico","38750","5881","54737","16254","65000","15744","-","**","25269","10007","39375","7096","8883","1561"
"1400000US72051540500","Census Tract 5405, Dorado Municipio, Puerto Rico","20167","4516","24646","8585","30264","8929","-","**","17434","4963","24316","4301","7994","1833"
"1400000US72051540600","Census Tract 5406, Dorado Municipio, Puerto Rico","19087","5236","17307","4143","30625","11468","6810","5132","22036","5492","30926","7494","7292","3628"
"1400000US72051540700","Census Tract 5407, Dorado Municipio, Puerto Rico","23483","3268","24375","10129","31875","8303","7241","5450","23336","1720","23847","3682","-","**"
"1400000US72051990021","Census Tract 9900.21, Dorado Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72053150102","Census Tract 1501.02, Fajardo Municipio, Puerto Rico","18314","3424","17297","3530","22424","16239","7134","2621","20000","6769","25742","3532","7188","1568"
"1400000US72053150104","Census Tract 1501.04, Fajardo Municipio, Puerto Rico","16033","1586","19233","4103","25590","6465","10280","2189","12144","1811","19316","3137","7500","4237"
"1400000US72053150200","Census Tract 1502, Fajardo Municipio, Puerto Rico","15045","2610","16462","2389","22465","7266","11002","2261","12379","3402","19289","6329","7228","4756"
"1400000US72053150301","Census Tract 1503.01, Fajardo Municipio, Puerto Rico","10914","3765","13955","3048","17106","2288","8052","3610","9124","2342","18354","2922","5360","2203"
"1400000US72053150302","Census Tract 1503.02, Fajardo Municipio, Puerto Rico","14232","1652","15266","1555","18125","7615","10806","3221","12642","4479","18864","3849","5145","2828"
"1400000US72053150400","Census Tract 1504, Fajardo Municipio, Puerto Rico","20542","6262","23676","1268","24338","1169","-","**","15279","4084","29120","6177","7256","3956"
"1400000US72053150500","Census Tract 1505, Fajardo Municipio, Puerto Rico","14408","1989","12398","3110","16772","1218","8119","2867","15938","1936","17202","2277","9223","2169"
"1400000US72053150601","Census Tract 1506.01, Fajardo Municipio, Puerto Rico","15504","1528","16128","2127","16994","5425","13462","3630","14329","2675","17206","2214","-","**"
"1400000US72053150602","Census Tract 1506.02, Fajardo Municipio, Puerto Rico","17068","1259","16688","1009","17447","4297","12143","3640","18341","2474","21507","4576","9676","2049"
"1400000US72053990103","Census Tract 9901.03, Fajardo Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72054580100","Census Tract 5801, Florida Municipio, Puerto Rico","13326","2553","13595","1840","22344","15526","8346","1864","-","**","30403","7231","-","**"
"1400000US72054580200","Census Tract 5802, Florida Municipio, Puerto Rico","14097","2409","12737","2597","18218","3341","6643","4111","17636","4776","21893","1876","6907","1717"
"1400000US72055960900","Census Tract 9609, Guánica Municipio, Puerto Rico","14688","2853","12875","2967","15854","2223","8661","3801","23083","14297","28197","7054","6473","3510"
"1400000US72055961000","Census Tract 9610, Guánica Municipio, Puerto Rico","11071","3541","12373","2072","14817","4496","10763","3195","8143","5668","27857","10054","5581","2398"
"1400000US72055961100","Census Tract 9611, Guánica Municipio, Puerto Rico","15140","2043","17067","15384","31250","27718","5139","2775","12589","1977","13361","2337","9676","6228"
"1400000US72055961200","Census Tract 9612, Guánica Municipio, Puerto Rico","12246","2165","13607","3618","15893","11601","-","**","10509","2920","15625","8856","5905","2174"
"1400000US72055961300","Census Tract 9613, Guánica Municipio, Puerto Rico","17212","5212","16116","3844","17411","5161","-","**","21719","10962","24464","4120","7344","4279"
"1400000US72055961400","Census Tract 9614, Guánica Municipio, Puerto Rico","10967","2827","12115","5002","15592","7298","-","**","9901","2900","19183","3234","7829","4516"
"1400000US72055961500","Census Tract 9615, Guánica Municipio, Puerto Rico","12446","5419","13750","6524","26440","9011","7224","3823","10179","8743","-","**","5604","1839"
"1400000US72055990000","Census Tract 9900, Guánica Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72057270100","Census Tract 2701, Guayama Municipio, Puerto Rico","15918","2242","16855","3323","21250","12464","-","**","12642","9472","-","**","6108","1507"
"1400000US72057270201","Census Tract 2702.01, Guayama Municipio, Puerto Rico","19433","2781","17152","3261","18448","4095","12807","3670","21419","2387","23636","7921","11518","6975"
"1400000US72057270202","Census Tract 2702.02, Guayama Municipio, Puerto Rico","11743","3567","12179","2689","18414","1298","6865","1455","-","**","25489","4402","6289","675"
"1400000US72057270300","Census Tract 2703, Guayama Municipio, Puerto Rico","21753","3271","21418","5690","24365","5276","6042","4261","21997","3558","22703","3261","-","**"
"1400000US72057270400","Census Tract 2704, Guayama Municipio, Puerto Rico","16449","4053","18800","10900","19450","17171","-","**","12406","4012","16083","6431","-","**"
"1400000US72057270500","Census Tract 2705, Guayama Municipio, Puerto Rico","19564","3388","17368","2010","19891","18873","6078","1343","21869","6473","21970","3722","-","**"
"1400000US72057270600","Census Tract 2706, Guayama Municipio, Puerto Rico","13801","2038","14011","3144","14739","4001","-","**","13359","4028","21429","7921","6526","1190"
"1400000US72057270700","Census Tract 2707, Guayama Municipio, Puerto Rico","15423","3629","12778","4296","16250","4962","8750","2945","17389","7555","22031","2613","6144","911"
"1400000US72057270800","Census Tract 2708, Guayama Municipio, Puerto Rico","20029","7512","20605","4678","21653","1523","7083","6450","14724","7855","21439","1794","9639","4028"
"1400000US72057992600","Census Tract 9926, Guayama Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72059740101","Census Tract 7401.01, Guayanilla Municipio, Puerto Rico","13268","2126","12188","3801","22625","10777","6867","1205","14338","7310","24357","6785","10563","6920"
"1400000US72059740102","Census Tract 7401.02, Guayanilla Municipio, Puerto Rico","12464","5799","12960","6203","18159","3286","5488","2054","10694","6523","15333","5909","6447","684"
"1400000US72059740200","Census Tract 7402, Guayanilla Municipio, Puerto Rico","19414","5843","21920","5131","26462","4031","6977","4700","15640","4287","20964","4273","6905","4657"
"1400000US72059740300","Census Tract 7403, Guayanilla Municipio, Puerto Rico","14017","3073","-","**","34231","3849","2,500-","***","14342","3572","21181","8781","-","**"
"1400000US72059740400","Census Tract 7404, Guayanilla Municipio, Puerto Rico","17874","2726","15417","4312","19529","2029","7064","1427","19296","2953","23365","4116","5662","1525"
"1400000US72059990001","Census Tract 9900.01, Guayanilla Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72061040101","Census Tract 401.01, Guaynabo Municipio, Puerto Rico","19553","2795","21016","11520","22070","15146","-","**","18467","3464","18833","6520","18322","6101"
"1400000US72061040102","Census Tract 401.02, Guaynabo Municipio, Puerto Rico","13378","3469","14375","8234","18885","1329","-","**","12839","1917","15227","3559","9650","4244"
"1400000US72061040103","Census Tract 401.03, Guaynabo Municipio, Puerto Rico","13304","2517","13375","2987","16934","2407","7083","2803","13199","3788","18098","1917","6653","2432"
"1400000US72061040200","Census Tract 402, Guaynabo Municipio, Puerto Rico","38720","7609","40764","18411","61435","11210","8906","3483","35000","8822","37454","15714","-","**"
"1400000US72061040301","Census Tract 403.01, Guaynabo Municipio, Puerto Rico","42326","6087","41974","14459","52697","14993","-","**","42778","6372","46038","1500","-","**"
"1400000US72061040302","Census Tract 403.02, Guaynabo Municipio, Puerto Rico","50216","10536","62361","42621","73631","44038","-","**","36389","11350","43068","12952","-","**"
"1400000US72061040303","Census Tract 403.03, Guaynabo Municipio, Puerto Rico","27611","8334","36310","13500","44766","27114","22569","8970","19383","3067","29214","9126","17721","10706"
"1400000US72061040304","Census Tract 403.04, Guaynabo Municipio, Puerto Rico","32753","11070","47708","14991","51287","5415","-","**","20767","5291","35351","9412","10469","6401"
"1400000US72061040403","Census Tract 404.03, Guaynabo Municipio, Puerto Rico","31875","5748","34150","14026","46250","26345","11738","3525","31275","5103","38269","10241","8449","1829"
"1400000US72061040411","Census Tract 404.11, Guaynabo Municipio, Puerto Rico","36027","10548","49000","14771","56429","15060","18000","14684","28463","4157","33295","18494","9583","3584"
"1400000US72061040412","Census Tract 404.12, Guaynabo Municipio, Puerto Rico","39306","8588","47045","12960","53529","13193","17917","9209","32214","10524","42125","17619","12813","7839"
"1400000US72061040421","Census Tract 404.21, Guaynabo Municipio, Puerto Rico","23687","2660","23445","8917","48390","6924","7628","6376","23826","2701","29652","7815","12500","4006"
"1400000US72061040422","Census Tract 404.22, Guaynabo Municipio, Puerto Rico","19671","5937","19351","2056","22917","11904","13375","6875","23199","11336","30563","7450","8477","2260"
"1400000US72061040432","Census Tract 404.32, Guaynabo Municipio, Puerto Rico","25660","4818","26210","7271","34844","5271","6220","3721","22946","9907","30066","5773","7583","4111"
"1400000US72061040442","Census Tract 404.42, Guaynabo Municipio, Puerto Rico","21719","7732","-","**","55568","36382","9925","5067","23468","8330","31759","13011","-","**"
"1400000US72061040500","Census Tract 405, Guaynabo Municipio, Puerto Rico","30179","8033","35689","13338","51534","8153","6538","1495","28170","9017","40018","10203","6504","1795"
"1400000US72061040601","Census Tract 406.01, Guaynabo Municipio, Puerto Rico","16764","2263","16644","2462","21461","3598","8700","2896","17018","5208","24261","2160","8802","1567"
"1400000US72061040602","Census Tract 406.02, Guaynabo Municipio, Puerto Rico","37936","6202","41183","19361","61597","20536","10848","5837","31201","9384","45830","10645","12123","8642"
"1400000US72061040700","Census Tract 407, Guaynabo Municipio, Puerto Rico","17324","2412","16973","2118","19459","8245","8777","2765","18085","4577","22682","8358","11009","4043"
"1400000US72061040800","Census Tract 408, Guaynabo Municipio, Puerto Rico","15505","3495","14375","11293","24716","7189","4321","1586","16467","5133","25066","8404","8092","5167"
"1400000US72061040900","Census Tract 409, Guaynabo Municipio, Puerto Rico","16412","1356","16487","1511","17655","1687","-","**","16233","4166","20938","7042","10172","7940"
"1400000US72061041000","Census Tract 410, Guaynabo Municipio, Puerto Rico","17083","7839","-","**","51375","22816","10720","3252","17500","9490","26313","5419","7344","3901"
"1400000US72061041100","Census Tract 411, Guaynabo Municipio, Puerto Rico","19434","4434","16540","5009","21130","5190","5500","3378","20528","1520","21633","832","8452","5557"
"1400000US72063210100","Census Tract 2101, Gurabo Municipio, Puerto Rico","14093","4062","13649","3735","25186","11726","7976","5033","15573","9655","23527","10851","8539","2116"
"1400000US72063210201","Census Tract 2102.01, Gurabo Municipio, Puerto Rico","23340","5949","30114","15768","35053","8273","10865","5890","21290","11215","34408","10232","8563","2773"
"1400000US72063210202","Census Tract 2102.02, Gurabo Municipio, Puerto Rico","23160","3116","22859","7904","26279","5408","7219","2653","23678","3565","26107","3519","10900","8938"
"1400000US72063210300","Census Tract 2103, Gurabo Municipio, Puerto Rico","12972","1159","13372","1313","14925","2748","9566","1757","12233","1498","15733","5590","9097","5270"
"1400000US72063210400","Census Tract 2104, Gurabo Municipio, Puerto Rico","16754","3105","16222","4050","20714","2927","10000","3516","17057","4349","21616","2037","8158","3430"
"1400000US72063210502","Census Tract 2105.02, Gurabo Municipio, Puerto Rico","29684","8844","29682","13029","41438","6882","11646","5225","29688","11944","41641","12116","4935","4655"
"1400000US72063210503","Census Tract 2105.03, Gurabo Municipio, Puerto Rico","20500","4348","21339","7214","23295","9219","10625","3583","17241","7810","25694","5142","7685","3756"
"1400000US72063210504","Census Tract 2105.04, Gurabo Municipio, Puerto Rico","19843","2625","17510","2606","20195","9876","8214","5526","21699","2815","24867","6827","10833","10352"
"1400000US72065310100","Census Tract 3101, Hatillo Municipio, Puerto Rico","14456","1483","13190","1509","20530","3679","7777","1886","16936","3519","23397","4165","11321","2302"
"1400000US72065310200","Census Tract 3102, Hatillo Municipio, Puerto Rico","17226","3295","18182","6256","22782","3985","-","**","16834","3448","22729","6696","10469","7140"
"1400000US72065310300","Census Tract 3103, Hatillo Municipio, Puerto Rico","16386","6641","19444","5363","23692","8163","7646","4100","13776","5411","25848","12995","6677","5065"
"1400000US72065310400","Census Tract 3104, Hatillo Municipio, Puerto Rico","14556","1351","14222","1633","18031","5628","10849","5412","15434","2784","21006","7548","9487","1485"
"1400000US72065310500","Census Tract 3105, Hatillo Municipio, Puerto Rico","18337","4896","14712","8136","21332","2004","7100","1407","20179","6452","24401","4476","7259","2008"
"1400000US72065310600","Census Tract 3106, Hatillo Municipio, Puerto Rico","14141","4786","8766","7461","20417","20307","5613","1403","17198","3785","23205","6921","5020","1622"
"1400000US72065990016","Census Tract 9900.16, Hatillo Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72067820100","Census Tract 8201, Hormigueros Municipio, Puerto Rico","13971","1687","13526","2387","16334","5968","6989","1136","14548","2197","18185","6427","6190","3332"
"1400000US72067820300","Census Tract 8203, Hormigueros Municipio, Puerto Rico","18063","2999","17944","4139","24226","6775","7674","6263","18269","4298","22260","2351","9688","1982"
"1400000US72067820400","Census Tract 8204, Hormigueros Municipio, Puerto Rico","12731","2008","11681","2872","17750","3725","8750","3149","13438","2288","17050","2861","6442","3615"
"1400000US72067820500","Census Tract 8205, Hormigueros Municipio, Puerto Rico","15694","4369","12102","9734","25729","2799","4286","4271","17386","4102","22024","3665","13397","1656"
"1400000US72069180100","Census Tract 1801, Humacao Municipio, Puerto Rico","16456","2219","16182","3626","21016","5257","8882","1373","16815","3096","21198","5579","7566","2325"
"1400000US72069180201","Census Tract 1802.01, Humacao Municipio, Puerto Rico","20701","8721","22404","11097","26058","8726","-","**","17344","10243","23897","3526","7357","4050"
"1400000US72069180202","Census Tract 1802.02, Humacao Municipio, Puerto Rico","15112","1483","15776","1095","17417","6244","7753","2820","14122","1528","16958","5909","8602","1963"
"1400000US72069180301","Census Tract 1803.01, Humacao Municipio, Puerto Rico","17029","1826","18151","4791","23870","7141","5000","3034","16098","1923","17102","4014","-","**"
"1400000US72069180302","Census Tract 1803.02, Humacao Municipio, Puerto Rico","17338","2479","18036","3079","21474","3842","8068","2522","15385","6994","21122","2694","5000","2109"
"1400000US72069180400","Census Tract 1804, Humacao Municipio, Puerto Rico","20531","5258","18704","7052","27566","8675","7997","1655","22281","6770","23889","8103","12468","12393"
"1400000US72069180500","Census Tract 1805, Humacao Municipio, Puerto Rico","16257","1606","19770","9598","31801","9860","7117","2010","14940","3348","16861","1850","10043","1968"
"1400000US72069180600","Census Tract 1806, Humacao Municipio, Puerto Rico","15452","6090","15440","7291","17384","10242","4112","1151","15490","10911","25478","9805","7642","2852"
"1400000US72069180700","Census Tract 1807, Humacao Municipio, Puerto Rico","18185","3724","19261","12658","27813","2179","6637","1321","17802","2691","21667","3232","7705","2136"
"1400000US72069180800","Census Tract 1808, Humacao Municipio, Puerto Rico","15749","1409","15936","1496","18578","4543","9067","941","15303","3156","17184","6180","7121","4313"
"1400000US72069180901","Census Tract 1809.01, Humacao Municipio, Puerto Rico","15951","829","15548","1873","17199","5218","8476","1759","16362","1128","17054","4151","9000","1468"
"1400000US72069180902","Census Tract 1809.02, Humacao Municipio, Puerto Rico","21374","9415","21883","16263","31699","6134","6620","2805","19440","10473","31336","6917","10557","1432"
"1400000US72069991800","Census Tract 9918, Humacao Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72071410100","Census Tract 4101, Isabela Municipio, Puerto Rico","14979","4885","12771","3969","18041","2317","5759","3074","19457","8239","30917","7161","7278","2432"
"1400000US72071410200","Census Tract 4102, Isabela Municipio, Puerto Rico","16228","3495","17371","2735","19441","2801","9180","2745","13773","6053","-","**","9786","8870"
"1400000US72071410300","Census Tract 4103, Isabela Municipio, Puerto Rico","13367","2696","13166","3787","17266","4441","4155","3005","13824","6012","-","**","-","**"
"1400000US72071410401","Census Tract 4104.01, Isabela Municipio, Puerto Rico","21607","5498","18357","6901","29464","13233","13250","4419","23705","4945","31552","12312","13185","7554"
"1400000US72071410402","Census Tract 4104.02, Isabela Municipio, Puerto Rico","17761","4367","15125","8961","20750","2582","6517","2192","20559","3825","25294","1856","7061","2739"
"1400000US72071410500","Census Tract 4105, Isabela Municipio, Puerto Rico","16114","3010","16759","13434","29194","7816","5166","1716","15712","4924","20410","5162","5234","4609"
"1400000US72071410600","Census Tract 4106, Isabela Municipio, Puerto Rico","13539","1634","13617","2963","23843","15458","10109","3044","13465","4383","18214","6780","7793","2561"
"1400000US72071410701","Census Tract 4107.01, Isabela Municipio, Puerto Rico","20605","4368","23194","3792","28157","2184","13500","13240","16395","1985","20083","10192","-","**"
"1400000US72071410702","Census Tract 4107.02, Isabela Municipio, Puerto Rico","13883","2749","15865","9195","23875","1704","8783","5780","12352","2957","15017","2756","7005","2166"
"1400000US72071990000","Census Tract 9900, Isabela Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72073956000","Census Tract 9560, Jayuya Municipio, Puerto Rico","17613","5193","12083","6136","16741","4603","6186","1228","19938","1953","20887","1823","-","**"
"1400000US72073956100","Census Tract 9561, Jayuya Municipio, Puerto Rico","14351","1934","14583","2725","16616","1583","7632","3957","14212","4363","20465","4103","7244","2237"
"1400000US72073956200","Census Tract 9562, Jayuya Municipio, Puerto Rico","16542","2692","15882","1848","17269","2027","12716","6785","19359","6518","20993","1097","7960","2635"
"1400000US72075710102","Census Tract 7101.02, Juana Díaz Municipio, Puerto Rico","14873","2765","15748","3571","19860","3486","4742","2009","13968","3510","22898","7190","4644","1254"
"1400000US72075710200","Census Tract 7102, Juana Díaz Municipio, Puerto Rico","12532","3672","15175","4836","19988","2258","5916","1988","11553","2586","21429","10895","6250","2777"
"1400000US72075710301","Census Tract 7103.01, Juana Díaz Municipio, Puerto Rico","16790","2003","16929","2128","25547","10200","6286","2157","16513","4560","34559","11580","-","**"
"1400000US72075710302","Census Tract 7103.02, Juana Díaz Municipio, Puerto Rico","20038","2575","19083","4502","26488","7826","8669","1803","20511","3513","23420","2607","11742","4648"
"1400000US72075710400","Census Tract 7104, Juana Díaz Municipio, Puerto Rico","11860","3647","11181","3136","16586","742","3694","1245","13676","8468","21607","1513","5353","1484"
"1400000US72075710500","Census Tract 7105, Juana Díaz Municipio, Puerto Rico","15020","1467","15000","1992","15972","3964","-","**","15034","5310","17692","1745","3750","3565"
"1400000US72075710600","Census Tract 7106, Juana Díaz Municipio, Puerto Rico","12708","4647","11875","4486","18750","16344","6484","2000","13558","5485","22361","4604","-","**"
"1400000US72075710700","Census Tract 7107, Juana Díaz Municipio, Puerto Rico","15423","1979","15407","3030","17349","2020","4957","4760","15452","2642","17473","9749","7188","4723"
"1400000US72075710800","Census Tract 7108, Juana Díaz Municipio, Puerto Rico","14455","3023","15028","4733","21951","4869","7766","2229","13655","3992","24107","5229","8531","2134"
"1400000US72075710901","Census Tract 7109.01, Juana Díaz Municipio, Puerto Rico","15288","1371","15978","1900","21321","6050","6096","1342","13963","3889","19331","2452","5719","3304"
"1400000US72075710902","Census Tract 7109.02, Juana Díaz Municipio, Puerto Rico","15926","2099","16629","4249","25349","3883","3698","2565","15436","2668","25080","4613","6019","1074"
"1400000US72075711002","Census Tract 7110.02, Juana Díaz Municipio, Puerto Rico","12099","3090","11230","3439","22375","5074","5326","3142","13667","4892","19313","6461","5721","2411"
"1400000US72075990001","Census Tract 9900.01, Juana Díaz Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72077500100","Census Tract 5001, Juncos Municipio, Puerto Rico","13746","1478","12640","2776","16739","2520","9279","1455","14351","1854","20014","3060","7184","2423"
"1400000US72077500200","Census Tract 5002, Juncos Municipio, Puerto Rico","18475","4020","18163","7956","18660","8497","-","**","18764","7172","29375","8330","5104","3755"
"1400000US72077500301","Census Tract 5003.01, Juncos Municipio, Puerto Rico","20310","2599","21165","3975","24042","4778","7404","3332","19506","3280","24263","3778","6366","3736"
"1400000US72077500302","Census Tract 5003.02, Juncos Municipio, Puerto Rico","9821","4211","-","**","18162","4778","3786","1664","11978","6143","18461","2088","6378","3237"
"1400000US72077500401","Census Tract 5004.01, Juncos Municipio, Puerto Rico","16880","2288","17619","6069","28482","6171","4670","1798","16306","3092","26597","10611","8697","971"
"1400000US72077500402","Census Tract 5004.02, Juncos Municipio, Puerto Rico","16348","844","16295","949","17289","1294","-","**","16441","1991","20496","5171","4310","4077"
"1400000US72079850101","Census Tract 8501.01, Lajas Municipio, Puerto Rico","14451","3388","14091","7741","22045","7716","6429","1069","14583","2789","16944","11136","6250","5663"
"1400000US72079850102","Census Tract 8501.02, Lajas Municipio, Puerto Rico","16580","4061","13625","3448","18980","3133","8839","1243","21618","4423","23846","5519","-","**"
"1400000US72079850200","Census Tract 8502, Lajas Municipio, Puerto Rico","18258","3249","17131","5355","20855","5464","11007","5227","19216","5550","25625","4871","9200","1669"
"1400000US72079850300","Census Tract 8503, Lajas Municipio, Puerto Rico","9890","1579","10585","2176","15000","5570","7602","1946","9002","2228","16250","13323","7692","2395"
"1400000US72079850400","Census Tract 8504, Lajas Municipio, Puerto Rico","13576","3113","12147","2202","16206","4201","9236","4519","15945","2360","18281","4119","8611","8074"
"1400000US72079991100","Census Tract 9911, Lajas Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US72081957700","Census Tract 9577, Lares Municipio, Puerto Rico","17934","3273","18906","2750","20586","1969","6656","3714","14549","5990","26607","10677","-","**"
"1400000US72081957800","Census Tract 9578, Lares Municipio, Puerto Rico","16412","3887","17171","7312","26619","3268","9120","5167","14174","5451","16917","7430","9569","2115"
"1400000US72081957900","Census Tract 9579, Lares Municipio, Puerto Rico","15260","1424","15350","1716","16742","3704","8774","2588","14982","3076","17583","8992","-","**"
"1400000US72081958000","Census Tract 9580, Lares Municipio, Puerto Rico","17801","5593","15963","2006","16827","1667","6705","4763","26581","5299","27022","7083","-","**"
"1400000US72081958100","Census Tract 9581, Lares Municipio, Puerto Rico","17658","2067","18632","2537","21923","11749","4756","1594","13636","5575","28512","9738","8953","1600"
"1400000US72081958200","Census Tract 9582, Lares Municipio, Puerto Rico","19484","3046","19693","6645","29612","11792","7589","4623","19074","4293","21406","5960","6472","3032"
"1400000US72081958300","Census Tract 9583, Lares Municipio, Puerto Rico","13273","3384","11061","2169","20164","5880","6833","3847","15039","3536","20202","6023","-","**"
"1400000US72081958400","Census Tract 9584, Lares Municipio, Puerto Rico","14070","4945","12228","4381","26750","13741","6703","880","22232","10348","27632","8101","-","**"
"1400000US72083959700","Census Tract 9597, Las Marías Municipio, Puerto Rico","12830","1316","13223","1360","14684","2563","6758","2001","12171","3050","14713","2028","6453","1890"
"1400000US72083959800","Census Tract 9598, Las Marías Municipio, Puerto Rico","20335","7811","20046","8916","21538","15094","-","**","20603","15377","26250","8454","-","**"
"1400000US72083959900","Census Tract 9599, Las Marías Municipio, Puerto Rico","13750","2679","11481","4712","19828","5070","5318","1570","18413","4779","20768","4193","8097","2901"
"1400000US72085190101","Census Tract 1901.01, Las Piedras Municipio, Puerto Rico","19123","5154","20589","7472","25917","6529","5957","2999","18058","5639","26089","8631","6875","2263"
"1400000US72085190102","Census Tract 1901.02, Las Piedras Municipio, Puerto Rico","18761","2846","20659","9284","22367","13312","14008","11298","17562","2440","24661","11056","-","**"
"1400000US72085190201","Census Tract 1902.01, Las Piedras Municipio, Puerto Rico","14902","4631","16604","3345","19696","5168","8633","3352","11944","6595","25129","16367","7443","3517"
"1400000US72085190202","Census Tract 1902.02, Las Piedras Municipio, Puerto Rico","17480","5873","18218","6056","23263","4471","8485","3028","16637","10985","25483","8203","-","**"
"1400000US72085190301","Census Tract 1903.01, Las Piedras Municipio, Puerto Rico","16187","2915","20378","5253","25510","4315","5427","1618","13032","1914","22054","3938","4677","3880"
"1400000US72085190302","Census Tract 1903.02, Las Piedras Municipio, Puerto Rico","16238","3869","13807","2315","17310","5179","8684","2021","18825","4499","19925","4495","-","**"
"1400000US72087110101","Census Tract 1101.01, Loíza Municipio, Puerto Rico","13452","2764","14282","3205","18016","2714","6859","1465","8750","8268","20184","1802","5808","1361"
"1400000US72087110102","Census Tract 1101.02, Loíza Municipio, Puerto Rico","15322","3088","16269","1818","19605","4121","7695","3300","11988","4171","20917","4892","7553","2903"
"1400000US72087110200","Census Tract 1102, Loíza Municipio, Puerto Rico","15827","3416","15685","4036","20000","3819","8464","4287","16058","6171","26389","8766","8971","1375"
"1400000US72087110301","Census Tract 1103.01, Loíza Municipio, Puerto Rico","14904","1794","16135","2401","18065","2253","9424","1816","12969","3600","20474","8542","9162","1940"
"1400000US72087110302","Census Tract 1103.02, Loíza Municipio, Puerto Rico","16303","1190","16410","1171","20338","4094","7949","2269","16058","3329","19132","3466","10195","1368"
"1400000US72087110303","Census Tract 1103.03, Loíza Municipio, Puerto Rico","15964","1151","15013","2120","18778","2635","7911","3777","16887","2081","21189","3093","4324","1964"
"1400000US72087110304","Census Tract 1103.04, Loíza Municipio, Puerto Rico","16485","1264","16578","2131","20098","4802","8750","4514","16389","2267","19891","4546","10139","4033"
"1400000US72087110400","Census Tract 1104, Loíza Municipio, Puerto Rico","14167","2499","18214","7210","19821","14789","9750","2583","12692","2967","16071","3410","5227","4763"
